,text,phonetics,segmented_text,n_syl_mismatches,n_stress_inconsistencies,used_method_for_syl_text,phonetics_alt,n_alternatives
21,Hardly were our plans made public before we were met by powerful opposition.,h_ɑ1_ɹ|d_ʎ_i0 w_ɚ0 ɑ0_ɹ p_l_æ1_n_z m_ej1_d pʰ_ɐ1|bʲ_ʎ_ɪ0_k b_ə0|f_ɒ1_ɹ w_iː0 w_ɚ0 m_ɛ1_t b_aj1 pʰ_aw1|ɚ0|f_ɫ̩0 ɑ0|p_ə0|z_ɪ1|ʃ_n̩0,Hard|ly were our plans made pub|lic be|fore we were met by pow|er|ful op|po|si|tion,[],[],"['dataset', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', 'dataset']","[['h_ɑ1_ɹ|d_ʎ_i0'], ['w_ɚ0', 'w_ɝ0'], ['aw0|ɚ0', 'ɑ0_ɹ', 'ɚ0'], ['p_l_æ1_n_z'], ['m_ej1_d'], ['pʰ_ɐ1|bʲ_ʎ_ɪ0_k'], ['b_ə0|f_ɒ1_ɹ', 'bʲ_i0|f_ɒ1_ɹ'], ['w_iː0'], ['w_ɚ0', 'w_ɝ0'], ['m_ɛ1_t', 'm_ɛ1_ʔ'], ['b_aj1'], ['pʰ_aw1|ɚ0|f_ɫ̩0'], ['ɑ0|p_ə0|z_ɪ1|ʃ_n̩0', 'ɑ0|p_ə0|z_ɪ1|ʃ_ə0_n']]","[1, 2, 3, 1, 1, 1, 2, 1, 2, 2, 1, 1, 2]"
22,A combination of Canadian capital quickly organized and petitioned for the same privileges.,ej1 kʰ_ɑ0_m|bʲ_ɪ0|ɲ_ej1|ʃ_n̩0 ə0 kʰ_ə0|ɲ_ej1|dʲ_i0|n̩0 cʰ_æ1|pʲ_ɪ0|t_ɫ̩0 c_w_ɪ1|c_ʎ_i0 ɒ1_ɹ|ɡ_ə0|n_aj0_z_d n̩0 pʰ_ə0|tʰ_ɪ1|ʃ_ə0_n_d f_ɒ0_ɹ d̪_iː0 s_ej1_m p_ɹ_ɪ1|vʲ_ɪ0|ʎ_ɪ0|dʒ_ɪ0_z,A com|bi|na|tion of Ca|na|di|an cap|i|tal quick|ly or|gan|ized and pe|ti|tioned for the same pri|vi|le|ges,[],[],"['acronym', 'dataset', '1 vowel = 1 syl', 'dataset', 'dataset', 'dataset', 'dataset', '1 vowel = 1 syl', 'SonoriPy', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'SonoriPy']","[['ej1'], ['kʰ_ɑ0_m|bʲ_ɪ0|ɲ_ej1|ʃ_n̩0', 'kʰ_ɑ0_m|bʲ_ɪ0|ɲ_ej1|ʃ_ə0_n'], ['ə0', 'ə0_v'], ['kʰ_ə0|ɲ_ej1|dʲ_i0|n̩0', 'kʰ_ə0|ɲ_ej1|ɾʲ_i0|n̩0'], ['cʰ_æ1|pʲ_ɪ0|t_ɫ̩0', 'cʰ_æ1|pʲ_ɪ0|ɾ_ɫ̩0'], ['c_w_ɪ1|c_ʎ_i0'], ['ɒ1_ɹ|ɡ_ə0|n_aj0_z_d'], ['n̩0', 'n̩0_d', 'æ0_n', 'æ0_n_d', 'æ0_n_ʔ', 'æ0_ʔ', 'ɛ0_n'], ['pʰ_ə0|tʰ_ɪ1|ʃ_ə0_n_d'], ['f_ɒ0_ɹ', 'f_ɚ0'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['s_ej1_m'], ['p_ɹ_ɪ1|vʲ_ɪ0|ʎ_ɪ0|dʒ_ɪ0_z']]","[1, 2, 2, 2, 2, 1, 1, 7, 1, 2, 12, 1, 1]"
23,It was my reports from the north which chiefly induced people to buy.,ɪ0_t w_ɐ0_z m_aj1 ɹ_ɪ0|pʰ_ɒ1_ɹ_t_s f_ɹ_ɐ0_m d̪_iː0 n_ɒ1_ɹ_θ w_ɪ1_tʃ tʃ_iː1|fʲ_ʎ_i0 ɪ0_n|dʲ_ʉː1_s_t pʰ_i1|p_ɫ̩0 t_ə0 b_aj1,It was my re|ports from the north which chief|ly in|duced peo|ple to buy,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'SonoriPy', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', 'dataset', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['ɪ0_t', 'ɪ0_ɾ', 'ɪ0_ʔ'], ['w_ɐ0_z', 'w_ɑ0_z', 'w_ə0_z'], ['m_aj1', 'm_ɑ1', 'm_ə1'], ['ɹ_ɪ0|pʰ_ɒ1_ɹ_t_s'], ['f_ɹ_ɐ0_m'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['n_ɒ1_ɹ_θ'], ['w_ɪ1_tʃ'], ['tʃ_iː1|fʲ_ʎ_i0'], ['ɪ0_n|dʲ_ʉː1_s_t'], ['pʰ_i1|p_ɫ̩0'], ['t_ə0', 'tʰ_ʉː0', 'tʰ_ʊ0', 'ɾ_ə0'], ['b_aj1']]","[3, 3, 3, 1, 1, 12, 1, 1, 1, 1, 1, 4, 1]"
24,I was about to do this when cooler judgment prevailed.,aj1 w_ɐ0_z ə0|b_aw1_t t_ə0 d_ʉː1 d̪_ɪ1_s w_n̩0 kʰ_ʉː1|l_ɚ0 dʒ_ɐ1|dʒ_m_n̩0_t p_ɹ_ɪ0|v_ej1_ɫ_d,I was a|bout to do this when cool|er judg|ment pre|vailed,[],[],"['acronym', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', 'dataset', 'SonoriPy']","[['aj1'], ['w_ɐ0_z', 'w_ɑ0_z', 'w_ə0_z'], ['b_aw_ɾ', 'b_aw_ʔ', 'ə0|b_aw1_t', 'ə0|b_aw1_ɾ', 'ə0|b_aw1_ʔ'], ['t_ə0', 'tʰ_ʉː0', 'tʰ_ʊ0', 'ɾ_ə0'], ['d_ʉː1', 'ɾ_ə1'], ['d̪_ɪ1_s', 'ð_ɪ1_s'], ['w_n̩0', 'w_ɛ0_n', 'w_ɪ0_n'], ['kʰ_ʉː1|l_ɚ0'], ['dʒ_ɐ1|dʒ_m_n̩0_t', 'dʒ_ɐ1|dʒ_m_ɛ0_n_t'], ['p_ɹ_ɪ0|v_ej1_ɫ_d']]","[1, 3, 5, 4, 2, 2, 3, 1, 2, 1]"
25,It occurred to me that there would have to be an accounting.,ɪ0_t ə0|kʰ_ɝ1_d t_ə0 mʲ_i1 d̪_æ1_t d̪_ɚ1 w_ə1_d h_æ1_v t_ə0 bʲ_i1 n̩0 ə0|kʰ_aw1_n|tʲ_ɪ0_ŋ,It oc|curred to me that there would have to be an ac|count|ing,[],[],"['1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset']","[['ɪ0_t', 'ɪ0_ɾ', 'ɪ0_ʔ'], ['ə0|kʰ_ɝ1_d'], ['t_ə0', 'tʰ_ʉː0', 'tʰ_ʊ0', 'ɾ_ə0'], ['mʲ_i1', 'ɛ1|mʲ_iː0'], ['d̪_æ1_t', 'd̪_æ1_ɾ', 'd̪_æ1_ʔ', 'l_æ1_t', 'l_æ1_ɾ', 'l_æ1_ʔ', 'n_æ1_t', 'n_æ1_ɾ', 'n_æ1_ʔ', 'z_æ1_t', 'z_æ1_ɾ', 'z_æ1_ʔ', 'ð_æ1_t', 'ð_æ1_ɾ', 'ð_æ1_ʔ'], ['d̪_ɚ1', 'd̪_ɛ1_ɹ', 'ð_ɚ1', 'ð_ɛ1_ɹ'], ['w_ə1_d', 'w_ə1_ɾ', 'w_ʊ1_d', 'ə1_d'], ['h_æ1_v'], ['t_ə0', 'tʰ_ʉː0', 'tʰ_ʊ0', 'ɾ_ə0'], ['bʲ_i1', 'bʲ_iː1'], ['n̩0', 'æ0_n'], ['ə0|kʰ_aw1_n|tʲ_ɪ0_ŋ']]","[3, 1, 4, 2, 15, 4, 4, 1, 4, 2, 2, 1]"
26,To my surprise he began to show actual enthusiasm in my favor.,t_ə0 m_aj1 s_ɚ0|p_ɹ_aj1_z iː0 bʲ_ɪ0|ɡ_æ1_n t_ə0 ʃ_ow1 æ1_k|tʃ_ə0|w_ɫ̩0 ɪ0_n|θ_j_ʉː1|z_ɪ0|æ0|z_m̩0 n̩1 m_aj1 f_ej1|v_ɚ0,To my sur|prise he be|gan to show ac|tu|al en|thu|si|as|m in my fa|vor,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset']","[['t_ə0', 'tʰ_ʉː0', 'tʰ_ʊ0', 'ɾ_ə0'], ['m_aj1', 'm_ɑ1', 'm_ə1'], ['s_ɚ0|p_ɹ_aj1_z'], ['iː0', 'ç_iː0'], ['bʲ_ɪ0|ɡ_æ1_n'], ['t_ə0', 'tʰ_ʉː0', 'tʰ_ʊ0', 'ɾ_ə0'], ['ʃ_ow1'], ['æ1_k|tʃ_ə0|w_ɫ̩0'], ['ɪ0_n|θ_j_ʉː1|z_ɪ0|æ0|z_m̩0'], ['n̩1', 'ɪ1_n'], ['m_aj1', 'm_ɑ1', 'm_ə1'], ['f_ej1|v_ɚ0']]","[4, 3, 1, 2, 1, 4, 1, 1, 1, 2, 3, 1]"
27,"Robbery, bribery, fraud, ",ɹ_ɑ1|b_ə0|ɹ_i0 b_ɹ_aj1|b_ə0|ɹ_i0 f_ɹ_ɒ1_d,Rob|ber|y brib|er|y fraud,[],[],"['dataset', 'dataset', '1 vowel = 1 syl']","[['ɹ_ɑ1|b_ə0|ɹ_i0'], ['b_ɹ_aj1|b_ə0|ɹ_i0'], ['f_ɹ_ɒ1_d']]","[1, 1, 1]"
28,Their forces were already moving into the north country.,d̪_ɚ0 f_ɒ1_ɹ|s_ɪ0_z w_ɚ0 ɒ0_ɫ|ɹ_ɛ1|dʲ_i0 m_ʉː1|vʲ_ɪ0_ŋ ɪ0_n|tʰ_ʉ0 d̪_iː0 n_ɒ1_ɹ_θ kʰ_ɐ1_n|t_ɹ_i0,Their forc|es were al|read|y mov|ing in|to the north coun|try,[],[],"['1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', 'dataset', 'dataset', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset']","[['d̪_ɚ0', 'd̪_ɛ0_ɹ', 'ð_ɚ0', 'ð_ɛ0_ɹ'], ['f_ɒ1_ɹ|s_ɪ0_z'], ['w_ɚ0', 'w_ɝ0'], ['ɒ0_ɫ|ɹ_ɛ1|dʲ_i0', 'ɒ0_ɫ|ɹ_ɛ1|ɾʲ_i0'], ['m_ʉː1|vʲ_ɪ0_ŋ'], ['ɪ0_n|tʰ_ʉ0'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['n_ɒ1_ɹ_θ'], ['kʰ_ɐ1_n|t_ɹ_i0']]","[4, 1, 2, 2, 1, 1, 12, 1, 1]"
29,I had faith in them.,aj1 h_æ0_d f_ej1_θ n̩1 d̪_m̩0,I had faith in them,[],[],"['acronym', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['aj1'], ['h_æ0_d'], ['f_ej1_θ'], ['n̩1', 'ɪ1_n'], ['d̪_m̩0', 'd̪_ɛ0_m', 'm̩0', 'ð_m̩0', 'ð_ɛ0_m', 'ɛ0_m']]","[1, 1, 1, 2, 6]"
30,They were three hundred yards apart.,d̪_ej0 w_ɚ0 t̪_ɹ_iː1 h_ɐ1_n|d_ɹ_ə0_d j_ɑ1_ɹ_d_z ə0|pʰ_ɑ1_ɹ_t,They were three hun|dred yards a|part,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', 'dataset']","[['d̪_ej0', 'ð_ej0'], ['w_ɚ0', 'w_ɝ0'], ['t̪_ɹ_iː1', 'θ_ɹ_iː1'], ['h_ɐ1_n|d_ɹ_ə0_d', 'h_ɐ1_n|d_ɹ_ɪ0_d'], ['j_ɑ1_ɹ_d_z'], ['ə0|pʰ_ɑ1_ɹ_t', 'ə0|pʰ_ɑ1_ɹ_ʔ']]","[2, 2, 2, 2, 1, 2]"
31,Since then some mysterious force has been fighting us at every step.,s_ɪ1_n_s d̪_ɛ1_n s_m̩0 mʲ_ɪ0_s|tʲ_ɪ1|ɹ_i0|ə0_s f_ɒ1_ɹ_s h_æ1_s b_ɛ0_n f_aj1|tʲ_ɪ0_ŋ ɐ0_s æ0_t ɛ1|v_ɹ_i0 s_t_ɛ1_p,Since then some mys|te|ri|ous force has been fight|ing us at eve|ry step,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl']","[['s_ɪ1_n_s'], ['d̪_ɛ1_n', 'd̪_ɪ1_n', 'ð_n̩1', 'ð_ɛ1_n', 'ð_ɪ1_n'], ['s_m̩0', 's_ɐ0_m'], ['mʲ_ɪ_s|tʲ_ɪ|ɹ_i_ə_s', 'mʲ_ɪ0_s|tʲ_ɪ1|ɹ_i0|ə0_s'], ['f_ɒ1_ɹ_s'], ['h_æ1_s', 'h_æ1_z'], ['b_ɛ0_n', 'bʲ_ɪ0_n'], ['f_aj1|tʲ_ɪ0_ŋ', 'f_aj1|ɾʲ_ɪ0_ŋ', 'f_aj1|ʔ_n̩0'], ['j_ʉː0|ɛ0_s', 'ɐ0_s', 'ə0_s', 'ə0_z'], ['æ0_t', 'æ0_ɾ', 'æ0_ʔ'], ['ɛ1|v_ə0|ɹ_i0', 'ɛ1|v_ɹ_i0'], ['s_t_ɛ1_p']]","[1, 5, 2, 2, 1, 2, 2, 3, 4, 3, 2, 1]"
32,"He unfolded a long typewritten letter, and handed it to Gregson.",iː0 ɐ0_ɱ|f_ow1_ɫ|dʲ_ɪ0_d ej1 l_ɒ1_ŋ tʰ_aj1|p_ɹ_ɪ0|t_ə0_n l_ɛ1|t_ɚ0 n̩0 h_æ1_n|dʲ_ɪ0_d ɪ0_t t_ə0 ɟ_ɹ_ɛ1|ɡ_s_ə0_n,He un|fol|ded a long type|writ|ten let|ter and hand|ed it to Gre|gson,[],[],"['1 vowel = 1 syl', 'SonoriPy', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', 'dataset', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', 'SonoriPy']","[['iː0', 'ç_iː0'], ['ɐ0_ɱ|f_ow1_ɫ|dʲ_ɪ0_d'], ['ej1'], ['l_ɒ1_ŋ'], ['tʰ_aj1|p_ɹ_ɪ0|t_ə0_n', 'tʰ_aj1|p_ɹ_ɪ0|ɾ_ə0_n'], ['l_ɛ1|t_ɚ0', 'l_ɛ1|ɾ_ɚ0'], ['n̩0', 'n̩0_d', 'æ0_n', 'æ0_n_d', 'æ0_n_ʔ', 'æ0_ʔ', 'ɛ0_n'], ['h_æ1_n|dʲ_ɪ0_d'], ['ɪ0_t', 'ɪ0_ɾ', 'ɪ0_ʔ'], ['t_ə0', 'tʰ_ʉː0', 'tʰ_ʊ0', 'ɾ_ə0'], ['ɟ_ɹ_ɛ1|ɡ_s_ə0_n']]","[2, 1, 1, 1, 2, 2, 7, 1, 3, 4, 1]"
33,Men of Selden's stamp don't stop at women and children.,m_ɛ1_n ə0 s_ɛ1_ɫ|d_ə0_n_s s_t_æ1_m_p d_ow1 s_t_ɑ1_p æ0_t w_ɪ1|m_n̩0 n̩0 tʃ_ɪ1_ɫ|d_ɹ_n̩0,Men of Sel|den's stamp don't stop at wom|en and chil|dren,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', 'SonoriPy', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', 'dataset']","[['m_ɛ1_n'], ['ə0', 'ə0_v'], ['s_ɛ1_ɫ|d_ə0_n_s', 's_ɛ1_ɫ|d_ə0_n_z'], ['s_t_æ1_m_p'], ['d_ow1', 'd_ow1_n', 'd_ow1_n_t', 'd_ə1_n', 'ɾ_ə1_n'], ['s_t_ɑ1_p'], ['æ0_t', 'æ0_ɾ', 'æ0_ʔ'], ['w_ɪ1|m_n̩0', 'w_ɪ1|m_ɛ0_n', 'w_ɪ1|mʲ_ɪ0_n'], ['n̩0', 'n̩0_d', 'æ0_n', 'æ0_n_d', 'æ0_n_ʔ', 'æ0_ʔ', 'ɛ0_n'], ['tʃ_ɪ1_ɫ|d_ɹ_n̩0']]","[1, 2, 2, 1, 5, 1, 3, 3, 7, 1]"
34,"He stopped, and Philip nodded at the horrified question in his eyes.",iː0 s_t_ɑ1_p_t n̩0 fʲ_ɪ1|ʎ_ɪ0_p n_ɑ1|dʲ_ɪ0_d æ0_t d̪_iː0 h_ɒ1|ɹ_ɪ0|f_aj0_d c_w_ɛ1_s|tʃ_n̩0 n̩1 ç_ɪ1_z aj1_z,He stopped and Phil|ip nod|ded at the hor|ri|fied ques|tion in his eyes,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['iː0', 'ç_iː0'], ['s_t_ɑ1_p_t'], ['n̩0', 'n̩0_d', 'æ0_n', 'æ0_n_d', 'æ0_n_ʔ', 'æ0_ʔ', 'ɛ0_n'], ['fʲ_ɪ1|ʎ_ɪ0_p'], ['n_ɑ1|dʲ_ɪ0_d', 'n_ɑ1|ɾʲ_ɪ0_d'], ['æ0_t', 'æ0_ɾ', 'æ0_ʔ'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['h_ɒ1|ɹ_ɪ0|f_aj0_d'], ['c_w_ɛ1_s|tʃ_n̩0', 'c_w_ɛ1_s|tʃ_ə0_n', 'c_w_ɛ1_ʃ|tʃ_n̩0', 'c_w_ɛ1_ʃ|tʃ_ə0_n'], ['n̩1', 'ɪ1_n'], ['ç_ɪ1_z'], ['aj1_z']]","[2, 1, 7, 1, 2, 3, 12, 1, 4, 2, 1, 1]"
35,She turned in at the hotel.,ʃ_iː0 tʰ_ɝ1_n_d n̩1 æ0_t d̪_iː0 h_ow0|tʰ_ɛ1_ɫ,She turned in at the ho|tel,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset']","[['ʃ_iː0'], ['tʰ_ɝ1_n_d'], ['n̩1', 'ɪ1_n'], ['æ0_t', 'æ0_ɾ', 'æ0_ʔ'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['h_ow0|tʰ_ɛ1_ɫ']]","[1, 1, 2, 3, 12, 1]"
36,I was the only one who remained sitting.,aj1 w_ɐ0_z d̪_iː0 ow1_ɲ|ʎ_i0 w_ɐ1_n h_ʉː1 ɹ_ɪ0|m_ej1_n_d s_ɪ1|tʲ_ɪ0_ŋ,I was the on|ly one who re|mained sit|ting,[],[],"['acronym', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', 'SonoriPy', 'dataset']","[['aj1'], ['w_ɐ0_z', 'w_ɑ0_z', 'w_ə0_z'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['ow1_ɲ|ʎ_i0'], ['w_ɐ1_n'], ['d_ɐ|b_ɫ̩|j_ʉː|ej|tʃ_ow', 'h_ʉː1'], ['ɹ_ɪ0|m_ej1_n_d'], ['s_ɪ1|tʲ_ɪ0_ŋ', 's_ɪ1|ɾʲ_ɪ0_ŋ', 's_ɪ1|ʔ_n̩0']]","[1, 3, 12, 1, 1, 2, 1, 3]"
37,We'll have to watch our chances.,w_ɪ0_ɫ h_æ1_v t_ə0 w_ɑ1_tʃ ɑ0_ɹ tʃ_æ1_n|s_ɪ0_z,We'll have to watch our chan|ces,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', 'SonoriPy']","[['w_i0|ɫ̩0', 'w_ɪ0_ɫ', 'w_ɫ̩0'], ['h_æ1_v'], ['t_ə0', 'tʰ_ʉː0', 'tʰ_ʊ0', 'ɾ_ə0'], ['w_ɑ1_tʃ', 'w_ɒ1_tʃ'], ['aw0|ɚ0', 'ɑ0_ɹ', 'ɚ0'], ['tʃ_æ1_n|s_ɪ0_z']]","[3, 1, 4, 2, 3, 1]"
38,The ship should be in within a week or ten days.,d̪_iː0 ʃ_ɪ1_p ʃ_ʊ1_d bʲ_i1 n̩1 w_ɪ0|d̪_ɪ1_n ej1 w_iː1_k ɒ0_ɹ tʰ_ɛ1_n d_ej1_z,The ship should be in with|in a week or ten days,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['ʃ_ɪ1_p'], ['ʃ_ʊ1_d', 'ʃ_ʊ1_ɾ'], ['bʲ_i1', 'bʲ_iː1'], ['n̩1', 'ɪ1_n'], ['w_ɪ0|d̪_ɪ1_n', 'w_ɪ0|ð_ɪ1_n'], ['ej1'], ['w_iː1_k'], ['ɒ0_ɹ', 'ɚ0'], ['tʰ_ɛ1_n'], ['d_ej1_z']]","[12, 1, 2, 2, 2, 2, 1, 1, 2, 1, 1]"
39,I suppose you wonder why she is coming up here.,aj1 s_ə0|pʰ_ow1_z j_ə0 w_ɐ1_n|d_ɚ0 w_aj1 ʃ_iː0 ɪ0_z kʰ_ɐ1|mʲ_ɪ0_ŋ ɐ1_p ç_ɪ1_ɹ,I sup|pose you won|der why she is com|ing up here,[],[],"['acronym', 'dataset', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['aj1'], ['s_p_ow_z', 's_ə0|pʰ_ow1_z'], ['j_ə0', 'j_ʉː0'], ['w_ɐ1_n|d_ɚ0'], ['w_aj1'], ['ʃ_iː0'], ['ɪ0_z'], ['kʰ_ɐ1|mʲ_ɪ0_ŋ'], ['ɐ1_p'], ['ç_ɪ1_ɹ', 'ɪ1_ɹ']]","[1, 2, 2, 1, 1, 1, 1, 1, 1, 2]"
40,Meanwhile I'll go out to breathe a spell.,mʲ_iː1|n_w_aj0_ɫ aj0_ɫ ɡ_ow1 aw1_t t_ə0 b_ɹ_i1_ð ej1 s_p_ɛ1_ɫ,Mean|while I'll go out to breathe a spell,[],[],"['dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['mʲ_iː1|n_w_aj0_ɫ'], ['aj0_ɫ', 'ɑː0_ɫ', 'ɫ̩0'], ['ɡ_ow1'], ['aw1_t', 'aw1_ʔ'], ['t_ə0', 'tʰ_ʉː0', 'tʰ_ʊ0', 'ɾ_ə0'], ['b_ɹ_i1_ð'], ['ej1'], ['s_p_ɛ1_ɫ']]","[1, 3, 1, 2, 4, 1, 1, 1]"
41,How could he explain his possession of the sketch.,h_aw1 k_ʊ1_ɾ iː0 ɛ0_k_s|p_l_ej1_n ç_ɪ1_z pʰ_ə0|z_ɛ1|ʃ_n̩0 ə0 d̪_iː0 s_c_ɛ1_tʃ,How could he ex|plain his pos|ses|sion of the sketch,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['h_aw1'], ['k_ʊ1_ɾ', 'kʰ_ʊ1_d'], ['iː0', 'ç_iː0'], ['ɛ0_k_s|p_l_ej1_n', 'ɪ0_k_s|p_l_ej1_n'], ['ç_ɪ1_z'], ['pʰ_ə0|z_ɛ1|ʃ_n̩0', 'pʰ_ə0|z_ɛ1|ʃ_ə0_n'], ['ə0', 'ə0_v'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['s_c_ɛ1_tʃ']]","[1, 2, 2, 2, 1, 2, 2, 12, 1]"
